date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:36:53%20GMT	http://jessicapphotography.com/deutsch/2012/05/sistermag/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/e4/deutsch/2012/05/sistermag/trackback/index.html	(from http://jessicapphotography.com/deutsch/2012/05/sistermag/)
13:36:53	25587/25587	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:36:52%20GMT	http://jessicapphotography.com/english/archives/126	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/fb/english/archives/126.html	(from http://jessicapphotography.com/english/archives/category/promotions/page/3)
13:36:53	34688/34688	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:36:53%20GMT	http://jessicapphotography.com/deutsch/2012/05/rapsfeld-die-iv/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9b/deutsch/2012/05/rapsfeld-die-iv/index.html	(from http://jessicapphotography.com/deutsch/2012/05/sistermag/)
13:36:54	25268/25268	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:36:54%20GMT	http://jessicapphotography.com/english/archives/103	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f7/english/archives/103.html	(from http://jessicapphotography.com/english/archives/category/promotions/page/3)
13:36:54	29634/29634	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:36:54%20GMT	http://jessicapphotography.com/deutsch/2010/08/ein-kurzes-hallo/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/c9/deutsch/2010/08/ein-kurzes-hallo/index.html	(from http://jessicapphotography.com/deutsch/2010/08/get-it-while-it%c2%b4s-still-hot/)
13:36:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:36:54%20GMT	http://jessicapphotography.com/deutsch/2010/08/get-it-while-it%c2%b4s-still-hot/trackback/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/32/deutsch/2010/08/get-it-while-it%c2%b4s-still-hot/trackback/index.html	(from http://jessicapphotography.com/deutsch/2010/08/get-it-while-it%c2%b4s-still-hot/)
13:36:55	25321/25321	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:36:54%20GMT	http://jessicapphotography.com/english/archives/100	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5a/english/archives/100.html	(from http://jessicapphotography.com/english/archives/category/promotions/page/3)
13:37:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:36:56%20GMT	http://jessicapphotography.com/english/archives/162/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/4b/english/archives/162/trackback.html	(from http://jessicapphotography.com/english/archives/162)
13:37:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:00%20GMT	http://jessicapphotography.com/english/?p=162	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/d2/english/index.htmlbbc7a56029e36c37dbfba1935741bb59	(from http://jessicapphotography.com/english/archives/162)
13:37:02	28473/28473	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:01%20GMT	http://jessicapphotography.com/english/archives/160	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/da/english/archives/160.html	(from http://jessicapphotography.com/english/archives/161)
13:37:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:02%20GMT	http://jessicapphotography.com/english/archives/161/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/26/english/archives/161/trackback.html	(from http://jessicapphotography.com/english/archives/161)
13:37:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:03%20GMT	http://jessicapphotography.com/english/?p=161	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/96/english/index.html8816acc6722688259b38a72a65fc60bb	(from http://jessicapphotography.com/english/archives/161)
13:37:05	23277/23277	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:04%20GMT	http://jessicapphotography.com/english/archives/141	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/58/english/archives/141.html	(from http://jessicapphotography.com/english/archives/142)
13:37:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:05%20GMT	http://jessicapphotography.com/english/archives/142/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a7/english/archives/142/trackback.1d8.delayed	(from http://jessicapphotography.com/english/archives/142)
13:37:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:05%20GMT	http://jessicapphotography.com/english/?p=142	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/cf/english/index.htmlee5b7da899c9cfdc60b21ddef57558b4	(from http://jessicapphotography.com/english/archives/142)
13:37:06	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:06%20GMT	http://jessicapphotography.com/english/archives/140/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/01/english/archives/140/trackback.html	(from http://jessicapphotography.com/english/archives/140)
13:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:06%20GMT	http://jessicapphotography.com/english/?p=140	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b8/english/index.html248ae8ae831e59ad027ee0a21d899b90	(from http://jessicapphotography.com/english/archives/140)
13:37:11	23160/23160	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:11%20GMT	http://jessicapphotography.com/english/archives/138	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/8e/english/archives/138.html	(from http://jessicapphotography.com/english/archives/139)
13:37:12	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:12%20GMT	http://jessicapphotography.com/english/archives/139/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/57/english/archives/139/trackback.1dd.delayed	(from http://jessicapphotography.com/english/archives/139)
13:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:12%20GMT	http://jessicapphotography.com/english/?p=139	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5d/english/index.htmlb4d24fcd4e548a17e555e687b440cc5b	(from http://jessicapphotography.com/english/archives/139)
13:37:13	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:13%20GMT	http://jessicapphotography.com/english/archives/983/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/4b/english/archives/983/trackback.html	(from http://jessicapphotography.com/english/archives/983)
13:37:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:13%20GMT	http://jessicapphotography.com/english/?p=983	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/00/english/index.html5dea929d10916945f0469c5525fbc9de	(from http://jessicapphotography.com/english/archives/983)
13:37:15	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:14%20GMT	http://jessicapphotography.com/english/archives/1002/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/34/english/archives/1002/trackback.html	(from http://jessicapphotography.com/english/archives/1002)
13:37:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:15%20GMT	http://jessicapphotography.com/english/?p=1002	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a5/english/index.html50b4771e31c235768c5996047739730a	(from http://jessicapphotography.com/english/archives/1002)
13:37:32	22055/22055	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:16%20GMT	http://jessicapphotography.com/english/archives/417	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9e/english/archives/417.html	(from http://jessicapphotography.com/english/archives/418)
13:37:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:16%20GMT	http://jessicapphotography.com/english/archives/418/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b8/english/archives/418/trackback.1e4.delayed	(from http://jessicapphotography.com/english/archives/418)
13:37:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:16%20GMT	http://jessicapphotography.com/english/?p=418	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/02/english/index.html1263d91589e13d60ce24935b7055b1ad	(from http://jessicapphotography.com/english/archives/418)
13:37:33	37996/37996	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:33%20GMT	http://jessicapphotography.com/english/archives/category/selfportraits/page/3	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/dd/english/archives/category/selfportraits/page/3.html	(from http://jessicapphotography.com/english/archives/category/selfportraits/page/2)
13:37:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:33%20GMT	http://jessicapphotography.com/english/archives/category/selfportraits/	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/05/english/archives/category/selfportraits/index.html	(from http://jessicapphotography.com/english/archives/category/selfportraits/page/2)
13:37:34	29668/29668	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:34%20GMT	http://jessicapphotography.com/english/archives/507	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/28/english/archives/507.html	(from http://jessicapphotography.com/english/archives/category/selfportraits/page/2)
13:37:34	320/320	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:34%20GMT	http://jessicapphotography.com/deutsch	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5f/deutsch.html	(from http://jessicapphotography.com/english/archives/category/selfportraits/page/2)
13:37:35	59127/59127	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:35%20GMT	http://jessicapphotography.com/english/archives/180	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/6c/english/archives/180.html	(from http://jessicapphotography.com/english/archives/category/selfportraits/page/2)
13:37:37	23796/23796	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:36%20GMT	http://jessicapphotography.com/english/archives/653	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/99/english/archives/653.html	(from http://jessicapphotography.com/english/archives/647)
13:37:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:37%20GMT	http://jessicapphotography.com/english/archives/647/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ec/english/archives/647/trackback.html	(from http://jessicapphotography.com/english/archives/647)
13:37:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:37%20GMT	http://jessicapphotography.com/english/?p=647	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b1/english/index.html6087606072494a4a003b2da9c9ff8732	(from http://jessicapphotography.com/english/archives/647)
13:37:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:43%20GMT	http://jessicapphotography.com/english/archives/629/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/09/english/archives/629/trackback.html	(from http://jessicapphotography.com/english/archives/629)
13:37:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:44%20GMT	http://jessicapphotography.com/english/?p=629	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/dc/english/index.htmle7030564ba0afb61ff7c52e04f1c1d56	(from http://jessicapphotography.com/english/archives/629)
13:37:45	28357/28357	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:45%20GMT	http://jessicapphotography.com/english/archives/517	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/07/english/archives/517.html	(from http://jessicapphotography.com/english/archives/513)
13:37:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:45%20GMT	http://jessicapphotography.com/english/archives/513/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/7e/english/archives/513/trackback.1f0.delayed	(from http://jessicapphotography.com/english/archives/513)
13:37:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:45%20GMT	http://jessicapphotography.com/english/?p=513	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/03/english/index.html3deacb2a1de8fcf574d254faf24e5d03	(from http://jessicapphotography.com/english/archives/513)
13:37:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:47%20GMT	http://jessicapphotography.com/english/archives/511/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/6e/english/archives/511/trackback.html	(from http://jessicapphotography.com/english/archives/511)
13:37:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:47%20GMT	http://jessicapphotography.com/english/?p=511	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/9e/english/index.html8e0bf1677f38547c85d158dd0a2f9ad4	(from http://jessicapphotography.com/english/archives/511)
13:37:52	23942/23942	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:48%20GMT	http://jessicapphotography.com/english/archives/509	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/41/english/archives/509.html	(from http://jessicapphotography.com/english/archives/510)
13:37:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:52%20GMT	http://jessicapphotography.com/english/archives/510/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/17/english/archives/510/trackback.1f5.delayed	(from http://jessicapphotography.com/english/archives/510)
13:37:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:52%20GMT	http://jessicapphotography.com/english/?p=510	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/af/english/index.html912b55ff9026e7d11a5c61bb20a19fa9	(from http://jessicapphotography.com/english/archives/510)
13:37:56	25479/25479	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:37:53%20GMT	http://jessicapphotography.com/english/archives/159	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/20/english/archives/159.html	(from http://jessicapphotography.com/english/archives/category/holidayannouncement)
13:37:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:37:57%20GMT	http://jessicapphotography.com/english/archives/166/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/69/english/archives/166/trackback.html	(from http://jessicapphotography.com/english/archives/166)
13:37:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:37:57%20GMT	http://jessicapphotography.com/english/?p=166	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/76/english/index.html8e01b1dee7aff7b18ef71b843c9f1a50	(from http://jessicapphotography.com/english/archives/166)
13:38:01	27025/27025	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:38:00%20GMT	http://jessicapphotography.com/english/archives/169	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/99/english/archives/169.html	(from http://jessicapphotography.com/english/archives/168)
13:38:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:01%20GMT	http://jessicapphotography.com/english/archives/168/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ae/english/archives/168/trackback.1fc.delayed	(from http://jessicapphotography.com/english/archives/168)
13:38:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:01%20GMT	http://jessicapphotography.com/english/?p=168	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/2e/english/index.htmlada029d5a63413a442e7ab4708ad4081	(from http://jessicapphotography.com/english/archives/168)
13:38:08	23155/23155	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:38:02%20GMT	http://jessicapphotography.com/english/archives/1119	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/cf/english/archives/1119.html	(from http://jessicapphotography.com/english/archives/1134)
13:38:08	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:03%20GMT	http://jessicapphotography.com/english/archives/1134/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5d/english/archives/1134/trackback.html	(from http://jessicapphotography.com/english/archives/1134)
13:38:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:09%20GMT	http://jessicapphotography.com/english/?p=1134	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/71/english/index.html663567dc90fd6a0e5d8634f188461a99	(from http://jessicapphotography.com/english/archives/1134)
13:38:10	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:10%20GMT	http://jessicapphotography.com/english/archives/792/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/51/english/archives/792/trackback.html	(from http://jessicapphotography.com/english/archives/792)
13:38:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:10%20GMT	http://jessicapphotography.com/english/?p=792	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/64/english/index.htmldfb6bda621b521c5fb9b1fb325d9cb9f	(from http://jessicapphotography.com/english/archives/792)
13:38:11	23713/23713	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:38:11%20GMT	http://jessicapphotography.com/english/archives/741	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/64/english/archives/741.html	(from http://jessicapphotography.com/english/archives/750)
13:38:12	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:12%20GMT	http://jessicapphotography.com/english/archives/750/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/3b/english/archives/750/trackback.204.delayed	(from http://jessicapphotography.com/english/archives/750)
13:38:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:12%20GMT	http://jessicapphotography.com/english/?p=750	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/2a/english/index.html21b47b99f1fa02a7c8ac18ad7b799ab8	(from http://jessicapphotography.com/english/archives/750)
13:38:13	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:13%20GMT	http://jessicapphotography.com/english/archives/780/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/84/english/archives/780/trackback.html	(from http://jessicapphotography.com/english/archives/780)
13:38:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:13%20GMT	http://jessicapphotography.com/english/?p=780	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a0/english/index.html21b75cfbf0c02268c2a19d683aab97bc	(from http://jessicapphotography.com/english/archives/780)
13:38:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:15%20GMT	http://jessicapphotography.com/english/archives/762/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/a0/english/archives/762/trackback.html	(from http://jessicapphotography.com/english/archives/762)
13:38:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:16%20GMT	http://jessicapphotography.com/english/?p=762	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5c/english/index.html272e2b852d74cfcf6faa7f887fe380a8	(from http://jessicapphotography.com/english/archives/762)
13:38:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:17%20GMT	http://jessicapphotography.com/english/archives/802/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/01/english/archives/802/trackback.html	(from http://jessicapphotography.com/english/archives/802)
13:38:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:17%20GMT	http://jessicapphotography.com/english/?p=802	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5c/english/index.htmle98cd42575418eefa349900d9aae9647	(from http://jessicapphotography.com/english/archives/802)
13:38:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:18%20GMT	http://jessicapphotography.com/english/archives/973/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/98/english/archives/973/trackback.html	(from http://jessicapphotography.com/english/archives/973)
13:38:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:18%20GMT	http://jessicapphotography.com/english/?p=973	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/f8/english/index.html236ff088742df47554eba47a27059c41	(from http://jessicapphotography.com/english/archives/973)
13:38:20	22506/22506	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:38:19%20GMT	http://jessicapphotography.com/english/archives/674	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/c7/english/archives/674.html	(from http://jessicapphotography.com/english/archives/678)
13:38:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:20%20GMT	http://jessicapphotography.com/english/?p=678	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/75/english/index.htmlc5e726a395ca90ae1021c5fe3c289dfb	(from http://jessicapphotography.com/english/archives/678)
13:38:21	45097/45097	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:38:20%20GMT	http://jessicapphotography.com/english/archives/category/photographersmeeting	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/72/english/archives/category/photographersmeeting.html	(from http://jessicapphotography.com/english/archives/678)
13:38:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:21%20GMT	http://jessicapphotography.com/english/archives/678/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/13/english/archives/678/trackback.html	(from http://jessicapphotography.com/english/archives/678)
13:38:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:22%20GMT	http://jessicapphotography.com/english/archives/557/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/82/english/archives/557/trackback.html	(from http://jessicapphotography.com/english/archives/557)
13:38:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:22%20GMT	http://jessicapphotography.com/english/?p=557	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/5f/english/index.htmlc9d1825656115518a823f42422a94458	(from http://jessicapphotography.com/english/archives/557)
13:38:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:26%20GMT	http://jessicapphotography.com/english/archives/576/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/4f/english/archives/576/trackback.html	(from http://jessicapphotography.com/english/archives/576)
13:38:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:27%20GMT	http://jessicapphotography.com/english/?p=576	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/49/english/index.htmlaa4ff27e85349239bf10c58b9d4dabd0	(from http://jessicapphotography.com/english/archives/576)
13:38:30	27752/27752	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202015%2018:38:29%20GMT	http://jessicapphotography.com/english/archives/104	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/de/english/archives/104.html	(from http://jessicapphotography.com/english/archives/105)
13:38:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2021%20Nov%202015%2018:38:29%20GMT	http://jessicapphotography.com/english/archives/105/trackback	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/ca/english/archives/105/trackback.217.delayed	(from http://jessicapphotography.com/english/archives/105)
13:38:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Nov%202015%2018:38:29%20GMT	http://jessicapphotography.com/english/?p=105	/mnt/ssd/pkoehn/site-crawl/jessicapphotography.com.2015-11-21/jessicapphotography.com/b8/english/index.htmlea0f31f3f93a374a61e2e503c325d6be	(from http://jessicapphotography.com/english/archives/105)
